id,x,y,color
10,51.045,3.81,blue
10,51.287,8.203,yellow
11,63.747,2.539,blue
11,64.979,6.763,yellow
11,62.675,2.801,blue
11,63.566,7.11,yellow
11,61.379,3.029,blue
11,62.027,7.381,yellow
11,59.888,3.219,blue
11,60.366,7.593,yellow
11,58.228,3.376,blue
11,58.589,7.761,yellow
11,56.423,3.508,blue
11,56.709,7.899,yellow
11,54.492,3.624,blue
11,54.738,8.017,yellow
11,52.455,3.734,blue
11,52.689,8.128,yellow
11,50.327,3.85,blue
11,50.576,8.243,yellow
11,52.689,8.128,yellow
12,63.059,2.718,blue
12,64.051,7.004,yellow
12,61.834,2.957,blue
12,62.554,7.298,yellow
12,60.404,3.16,blue
12,60.933,7.528,yellow
12,58.798,3.327,blue
12,59.194,7.709,yellow
12,57.04,3.466,blue
12,57.347,7.856,yellow
12,55.149,3.586,blue
12,55.404,7.979,yellow
12,53.145,3.697,blue
12,53.38,8.091,yellow
12,51.045,3.81,blue
12,51.287,8.203,yellow
12,48.866,3.936,blue
12,49.138,8.328,yellow
12,61.834,2.957,blue
13,62.267,2.881,blue
13,63.067,7.208,yellow
13,60.902,3.096,blue
13,61.487,7.457,yellow
13,59.352,3.275,blue
13,59.786,7.653,yellow
13,57.642,3.423,blue
13,57.974,7.81,yellow
13,55.792,3.548,blue
13,56.062,7.94,yellow
13,53.824,3.661,blue
13,54.063,8.054,yellow
13,51.755,3.771,blue
13,51.991,8.165,yellow
13,49.6,3.892,blue
13,49.859,8.284,yellow
13,47.375,4.034,blue
13,47.68,8.424,yellow
14,61.834,2.957,blue
14,62.554,7.298,yellow
14,60.404,3.16,blue
14,60.933,7.528,yellow
14,58.798,3.327,blue
14,59.194,7.709,yellow
14,57.04,3.466,blue
14,57.347,7.856,yellow
14,55.149,3.586,blue
14,55.404,7.979,yellow
14,53.145,3.697,blue
14,53.38,8.091,yellow
14,51.045,3.81,blue
14,51.287,8.203,yellow
14,48.866,3.936,blue
14,49.138,8.328,yellow
14,46.62,4.088,blue
14,46.945,8.476,yellow
15,60.902,3.096,blue
15,61.487,7.457,yellow
15,59.352,3.275,blue
15,59.786,7.653,yellow
15,57.642,3.423,blue
15,57.974,7.81,yellow
15,55.792,3.548,blue
15,56.062,7.94,yellow
15,53.824,3.661,blue
15,54.063,8.054,yellow
15,51.755,3.771,blue
15,51.991,8.165,yellow
15,49.6,3.892,blue
15,49.859,8.284,yellow
15,47.375,4.034,blue
15,47.68,8.424,yellow
15,45.093,4.209,blue
15,45.466,8.594,yellow
16,60.404,3.16,blue
16,60.933,7.528,yellow
16,58.798,3.327,blue
16,59.194,7.709,yellow
16,57.04,3.466,blue
16,57.347,7.856,yellow
16,55.149,3.586,blue
16,55.404,7.979,yellow
16,53.145,3.697,blue
16,53.38,8.091,yellow
16,51.045,3.81,blue
16,51.287,8.203,yellow
16,48.866,3.936,blue
16,49.138,8.328,yellow
16,46.62,4.088,blue
16,46.945,8.476,yellow
16,44.322,4.277,blue
16,44.721,8.659,yellow
16,58.798,3.327,blue
17,59.352,3.275,blue
17,59.786,7.653,yellow
17,57.642,3.423,blue
17,57.974,7.81,yellow
17,55.792,3.548,blue
17,56.062,7.94,yellow
17,53.824,3.661,blue
17,54.063,8.054,yellow
17,51.755,3.771,blue
17,51.991,8.165,yellow
17,49.6,3.892,blue
17,49.859,8.284,yellow
17,47.375,4.034,blue
17,47.68,8.424,yellow
17,45.093,4.209,blue
17,45.466,8.594,yellow
17,42.767,4.429,blue
17,43.226,8.805,yellow
18,58.228,3.376,blue
18,58.589,7.761,yellow
18,56.423,3.508,blue
18,56.709,7.899,yellow
18,54.492,3.624,blue
18,54.738,8.017,yellow
18,52.455,3.734,blue
18,52.689,8.128,yellow
18,50.327,3.85,blue
18,50.576,8.243,yellow
18,48.124,3.984,blue
18,48.411,8.374,yellow
18,45.86,4.147,blue
18,46.207,8.533,yellow
18,43.547,4.35,blue
18,43.975,8.73,yellow
18,41.197,4.606,blue
18,41.724,8.975,yellow
19,57.642,3.423,blue
19,57.974,7.81,yellow
19,55.792,3.548,blue
19,56.062,7.94,yellow
19,53.824,3.661,blue
19,54.063,8.054,yellow
19,51.755,3.771,blue
19,51.991,8.165,yellow
19,49.6,3.892,blue
19,49.859,8.284,yellow
19,47.375,4.034,blue
19,47.68,8.424,yellow
19,45.093,4.209,blue
19,45.466,8.594,yellow
19,42.767,4.429,blue
19,43.226,8.805,yellow
19,40.407,4.705,blue
19,40.971,9.069,yellow
20,56.423,3.508,blue
20,56.709,7.899,yellow
20,54.492,3.624,blue
20,54.738,8.017,yellow
20,52.455,3.734,blue
20,52.689,8.128,yellow
20,50.327,3.85,blue
20,50.576,8.243,yellow
20,48.124,3.984,blue
20,48.411,8.374,yellow
20,45.86,4.147,blue
20,46.207,8.533,yellow
20,43.547,4.35,blue
20,43.975,8.73,yellow
20,41.197,4.606,blue
20,41.724,8.975,yellow
20,38.819,4.925,blue
20,39.463,9.278,yellow
20,54.492,3.624,blue
21,55.792,3.548,blue
21,56.062,7.94,yellow
21,53.824,3.661,blue
21,54.063,8.054,yellow
21,51.755,3.771,blue
21,51.991,8.165,yellow
21,49.6,3.892,blue
21,49.859,8.284,yellow
21,47.375,4.034,blue
21,47.68,8.424,yellow
21,45.093,4.209,blue
21,45.466,8.594,yellow
21,42.767,4.429,blue
21,43.226,8.805,yellow
21,40.407,4.705,blue
21,40.971,9.069,yellow
21,38.022,5.047,blue
21,38.708,9.393,yellow
22,54.492,3.624,blue
22,54.738,8.017,yellow
22,52.455,3.734,blue
22,52.689,8.128,yellow
22,50.327,3.85,blue
22,50.576,8.243,yellow
22,48.124,3.984,blue
22,48.411,8.374,yellow
22,45.86,4.147,blue
22,46.207,8.533,yellow
22,43.547,4.35,blue
22,43.975,8.73,yellow
22,41.197,4.606,blue
22,41.724,8.975,yellow
22,38.819,4.925,blue
22,39.463,9.278,yellow
22,36.422,5.316,blue
22,37.197,9.647,yellow
22,39.463,9.278,yellow
23,53.145,3.697,blue
23,53.38,8.091,yellow
23,51.045,3.81,blue
23,51.287,8.203,yellow
23,48.866,3.936,blue
23,49.138,8.328,yellow
23,46.62,4.088,blue
23,46.945,8.476,yellow
23,44.322,4.277,blue
23,44.721,8.659,yellow
23,41.983,4.515,blue
23,42.476,8.887,yellow
23,39.614,4.811,blue
23,40.217,9.17,yellow
23,37.223,5.177,blue
23,37.953,9.516,yellow
23,34.818,5.621,blue
23,35.688,9.934,yellow
24,52.455,3.734,blue
24,52.689,8.128,yellow
24,50.327,3.85,blue
24,50.576,8.243,yellow
24,48.124,3.984,blue
24,48.411,8.374,yellow
24,45.86,4.147,blue
24,46.207,8.533,yellow
24,43.547,4.35,blue
24,43.975,8.73,yellow
24,41.197,4.606,blue
24,41.724,8.975,yellow
24,38.819,4.925,blue
24,39.463,9.278,yellow
24,36.422,5.316,blue
24,37.197,9.647,yellow
24,34.015,5.788,blue
24,34.933,10.091,yellow
24,50.327,3.85,blue
25,51.045,3.81,blue
25,51.287,8.203,yellow
25,48.866,3.936,blue
25,49.138,8.328,yellow
25,46.62,4.088,blue
25,46.945,8.476,yellow
25,44.322,4.277,blue
25,44.721,8.659,yellow
25,41.983,4.515,blue
25,42.476,8.887,yellow
25,39.614,4.811,blue
25,40.217,9.17,yellow
25,37.223,5.177,blue
25,37.953,9.516,yellow
25,34.818,5.621,blue
25,35.688,9.934,yellow
25,32.406,6.151,blue
25,33.426,10.431,yellow
26,49.6,3.892,blue
26,49.859,8.284,yellow
26,47.375,4.034,blue
26,47.68,8.424,yellow
26,45.093,4.209,blue
26,45.466,8.594,yellow
26,42.767,4.429,blue
26,43.226,8.805,yellow
26,40.407,4.705,blue
26,40.971,9.069,yellow
26,38.022,5.047,blue
26,38.708,9.393,yellow
26,35.621,5.464,blue
26,36.442,9.786,yellow
26,33.211,5.964,blue
26,34.179,10.256,yellow
26,30.798,6.555,blue
26,31.921,10.809,yellow
27,48.866,3.936,blue
27,49.138,8.328,yellow
27,46.62,4.088,blue
27,46.945,8.476,yellow
27,44.322,4.277,blue
27,44.721,8.659,yellow
27,41.983,4.515,blue
27,42.476,8.887,yellow
27,39.614,4.811,blue
27,40.217,9.17,yellow
27,37.223,5.177,blue
27,37.953,9.516,yellow
27,34.818,5.621,blue
27,35.688,9.934,yellow
27,32.406,6.151,blue
27,33.426,10.431,yellow
27,29.994,6.772,blue
27,31.17,11.012,yellow
28,47.375,4.034,blue
28,47.68,8.424,yellow
28,45.093,4.209,blue
28,45.466,8.594,yellow
28,42.767,4.429,blue
28,43.226,8.805,yellow
28,40.407,4.705,blue
28,40.971,9.069,yellow
28,38.022,5.047,blue
28,38.708,9.393,yellow
28,35.621,5.464,blue
28,36.442,9.786,yellow
28,33.211,5.964,blue
28,34.179,10.256,yellow
28,30.798,6.555,blue
28,31.921,10.809,yellow
28,28.387,7.24,blue
28,29.67,11.449,yellow
28,45.093,4.209,blue
29,46.62,4.088,blue
29,46.945,8.476,yellow
29,44.322,4.277,blue
29,44.721,8.659,yellow
29,41.983,4.515,blue
29,42.476,8.887,yellow
29,39.614,4.811,blue
29,40.217,9.17,yellow
29,37.223,5.177,blue
29,37.953,9.516,yellow
29,34.818,5.621,blue
29,35.688,9.934,yellow
29,32.406,6.151,blue
29,33.426,10.431,yellow
29,29.994,6.772,blue
29,31.17,11.012,yellow
29,27.584,7.49,blue
29,28.92,11.682,yellow
30,45.093,4.209,blue
30,45.466,8.594,yellow
30,42.767,4.429,blue
30,43.226,8.805,yellow
30,40.407,4.705,blue
30,40.971,9.069,yellow
30,38.022,5.047,blue
30,38.708,9.393,yellow
30,35.621,5.464,blue
30,36.442,9.786,yellow
30,33.211,5.964,blue
30,34.179,10.256,yellow
30,30.798,6.555,blue
30,31.921,10.809,yellow
30,28.387,7.24,blue
30,29.67,11.449,yellow
30,25.982,8.023,blue
30,27.424,12.18,yellow
31,43.547,4.35,blue
31,43.975,8.73,yellow
31,41.197,4.606,blue
31,41.724,8.975,yellow
31,38.819,4.925,blue
31,39.463,9.278,yellow
31,36.422,5.316,blue
31,37.197,9.647,yellow
31,34.015,5.788,blue
31,34.933,10.091,yellow
31,31.602,6.347,blue
31,32.673,10.615,yellow
31,29.19,7.001,blue
31,30.419,11.225,yellow
31,26.783,7.751,blue
31,28.172,11.926,yellow
31,24.383,8.601,blue
31,25.93,12.72,yellow
32,42.767,4.429,blue
32,43.226,8.805,yellow
32,40.407,4.705,blue
32,40.971,9.069,yellow
32,38.022,5.047,blue
32,38.708,9.393,yellow
32,35.621,5.464,blue
32,36.442,9.786,yellow
32,33.211,5.964,blue
32,34.179,10.256,yellow
32,30.798,6.555,blue
32,31.921,10.809,yellow
32,28.387,7.24,blue
32,29.67,11.449,yellow
32,25.982,8.023,blue
32,27.424,12.18,yellow
32,23.585,8.906,blue
32,25.184,13.005,yellow
32,40.407,4.705,blue
33,41.197,4.606,blue
33,41.724,8.975,yellow
33,38.819,4.925,blue
33,39.463,9.278,yellow
33,36.422,5.316,blue
33,37.197,9.647,yellow
33,34.015,5.788,blue
33,34.933,10.091,yellow
33,31.602,6.347,blue
33,32.673,10.615,yellow
33,29.19,7.001,blue
33,30.419,11.225,yellow
33,26.783,7.751,blue
33,28.172,11.926,yellow
33,24.383,8.601,blue
33,25.93,12.72,yellow
33,21.994,9.549,blue
33,23.692,13.608,yellow
33,25.93,12.72,yellow
34,40.407,4.705,blue
34,40.971,9.069,yellow
34,38.022,5.047,blue
34,38.708,9.393,yellow
34,35.621,5.464,blue
34,36.442,9.786,yellow
34,33.211,5.964,blue
34,34.179,10.256,yellow
34,30.798,6.555,blue
34,31.921,10.809,yellow
34,28.387,7.24,blue
34,29.67,11.449,yellow
34,25.982,8.023,blue
34,27.424,12.18,yellow
34,23.585,8.906,blue
34,25.184,13.005,yellow
34,21.2,9.887,blue
34,22.946,13.925,yellow
35,38.819,4.925,blue
35,39.463,9.278,yellow
35,36.422,5.316,blue
35,37.197,9.647,yellow
35,34.015,5.788,blue
35,34.933,10.091,yellow
35,31.602,6.347,blue
35,32.673,10.615,yellow
35,29.19,7.001,blue
35,30.419,11.225,yellow
35,26.783,7.751,blue
35,28.172,11.926,yellow
35,24.383,8.601,blue
35,25.93,12.72,yellow
35,21.994,9.549,blue
35,23.692,13.608,yellow
35,19.615,10.594,blue
35,21.455,14.591,yellow
36,37.223,5.177,blue
36,37.953,9.516,yellow
36,34.818,5.621,blue
36,35.688,9.934,yellow
36,32.406,6.151,blue
36,33.426,10.431,yellow
36,29.994,6.772,blue
36,31.17,11.012,yellow
36,27.584,7.49,blue
36,28.92,11.682,yellow
36,25.182,8.307,blue
36,26.677,12.445,yellow
36,22.789,9.222,blue
36,24.438,13.302,yellow
36,20.407,10.235,blue
36,22.201,14.253,yellow
36,18.036,11.343,blue
36,19.964,15.298,yellow
36,34.818,5.621,blue
37,36.422,5.316,blue
37,37.197,9.647,yellow
37,34.015,5.788,blue
37,34.933,10.091,yellow
37,31.602,6.347,blue
37,32.673,10.615,yellow
37,29.19,7.001,blue
37,30.419,11.225,yellow
37,26.783,7.751,blue
37,28.172,11.926,yellow
37,24.383,8.601,blue
37,25.93,12.72,yellow
37,21.994,9.549,blue
37,23.692,13.608,yellow
37,19.615,10.594,blue
37,21.455,14.591,yellow
37,17.248,11.732,blue
37,19.218,15.667,yellow
38,34.818,5.621,blue
38,35.688,9.934,yellow
38,32.406,6.151,blue
38,33.426,10.431,yellow
38,29.994,6.772,blue
38,31.17,11.012,yellow
38,27.584,7.49,blue
38,28.92,11.682,yellow
38,25.182,8.307,blue
38,26.677,12.445,yellow
38,22.789,9.222,blue
38,24.438,13.302,yellow
38,20.407,10.235,blue
38,22.201,14.253,yellow
38,18.036,11.343,blue
38,19.964,15.298,yellow
38,15.676,12.54,blue
38,17.725,16.434,yellow
39,33.211,5.964,blue
39,34.179,10.256,yellow
39,30.798,6.555,blue
39,31.921,10.809,yellow
39,28.387,7.24,blue
39,29.67,11.449,yellow
39,25.982,8.023,blue
39,27.424,12.18,yellow
39,23.585,8.906,blue
39,25.184,13.005,yellow
39,21.2,9.887,blue
39,22.946,13.925,yellow
39,18.825,10.964,blue
39,20.71,14.939,yellow
39,16.461,12.131,blue
39,18.472,16.045,yellow
39,14.108,13.383,blue
39,16.229,17.239,yellow
40,32.406,6.151,blue
40,33.426,10.431,yellow
40,29.994,6.772,blue
40,31.17,11.012,yellow
40,27.584,7.49,blue
40,28.92,11.682,yellow
40,25.182,8.307,blue
40,26.677,12.445,yellow
40,22.789,9.222,blue
40,24.438,13.302,yellow
40,20.407,10.235,blue
40,22.201,14.253,yellow
40,18.036,11.343,blue
40,19.964,15.298,yellow
40,15.676,12.54,blue
40,17.725,16.434,yellow
40,13.325,13.818,blue
40,15.479,17.655,yellow
40,29.994,6.772,blue
41,30.798,6.555,blue
41,31.921,10.809,yellow
41,28.387,7.24,blue
41,29.67,11.449,yellow
41,25.982,8.023,blue
41,27.424,12.18,yellow
41,23.585,8.906,blue
41,25.184,13.005,yellow
41,21.2,9.887,blue
41,22.946,13.925,yellow
41,18.825,10.964,blue
41,20.71,14.939,yellow
41,16.461,12.131,blue
41,18.472,16.045,yellow
41,14.108,13.383,blue
41,16.229,17.239,yellow
41,11.763,14.712,blue
41,13.978,18.514,yellow
42,29.994,6.772,blue
42,31.17,11.012,yellow
42,27.584,7.49,blue
42,28.92,11.682,yellow
42,25.182,8.307,blue
42,26.677,12.445,yellow
42,22.789,9.222,blue
42,24.438,13.302,yellow
42,20.407,10.235,blue
42,22.201,14.253,yellow
42,18.036,11.343,blue
42,19.964,15.298,yellow
42,15.676,12.54,blue
42,17.725,16.434,yellow
42,13.325,13.818,blue
42,15.479,17.655,yellow
42,10.983,15.17,blue
42,13.226,18.956,yellow
43,28.387,7.24,blue
43,29.67,11.449,yellow
43,25.982,8.023,blue
43,27.424,12.18,yellow
43,23.585,8.906,blue
43,25.184,13.005,yellow
43,21.2,9.887,blue
43,22.946,13.925,yellow
43,18.825,10.964,blue
43,20.71,14.939,yellow
43,16.461,12.131,blue
43,18.472,16.045,yellow
43,14.108,13.383,blue
43,16.229,17.239,yellow
43,11.763,14.712,blue
43,13.978,18.514,yellow
43,9.425,16.108,blue
43,11.718,19.863,yellow
44,26.783,7.751,blue
44,28.172,11.926,yellow
44,24.383,8.601,blue
44,25.93,12.72,yellow
44,21.994,9.549,blue
44,23.692,13.608,yellow
44,19.615,10.594,blue
44,21.455,14.591,yellow
44,17.248,11.732,blue
44,19.218,15.667,yellow
44,14.891,12.957,blue
44,16.977,16.831,yellow
44,12.544,14.261,blue
44,14.729,18.08,yellow
44,10.204,15.636,blue
44,12.473,19.406,yellow
44,7.87,17.07,blue
44,10.205,20.799,yellow
44,24.383,8.601,blue
44,12.473,19.406,yellow
45,25.982,8.023,blue
45,27.424,12.18,yellow
45,23.585,8.906,blue
45,25.184,13.005,yellow
45,21.2,9.887,blue
45,22.946,13.925,yellow
45,18.825,10.964,blue
45,20.71,14.939,yellow
45,16.461,12.131,blue
45,18.472,16.045,yellow
45,14.108,13.383,blue
45,16.229,17.239,yellow
45,11.763,14.712,blue
45,13.978,18.514,yellow
45,9.425,16.108,blue
45,11.718,19.863,yellow
45,7.093,17.559,blue
45,9.446,21.277,yellow
46,24.383,8.601,blue
46,25.93,12.72,yellow
46,21.994,9.549,blue
46,23.692,13.608,yellow
46,19.615,10.594,blue
46,21.455,14.591,yellow
46,17.248,11.732,blue
46,19.218,15.667,yellow
46,14.891,12.957,blue
46,16.977,16.831,yellow
46,12.544,14.261,blue
46,14.729,18.08,yellow
46,10.204,15.636,blue
46,12.473,19.406,yellow
46,7.87,17.07,blue
46,10.205,20.799,yellow
46,5.54,18.552,blue
46,7.924,22.249,yellow
47,23.585,8.906,blue
47,25.184,13.005,yellow
47,21.2,9.887,blue
47,22.946,13.925,yellow
47,18.825,10.964,blue
47,20.71,14.939,yellow
47,16.461,12.131,blue
47,18.472,16.045,yellow
47,14.108,13.383,blue
47,16.229,17.239,yellow
47,11.763,14.712,blue
47,13.978,18.514,yellow
47,9.425,16.108,blue
47,11.718,19.863,yellow
47,7.093,17.559,blue
47,9.446,21.277,yellow
47,4.763,19.054,blue
47,7.161,22.744,yellow
48,21.994,9.549,blue
48,23.692,13.608,yellow
48,19.615,10.594,blue
48,21.455,14.591,yellow
48,17.248,11.732,blue
48,19.218,15.667,yellow
48,14.891,12.957,blue
48,16.977,16.831,yellow
48,12.544,14.261,blue
48,14.729,18.08,yellow
48,10.204,15.636,blue
48,12.473,19.406,yellow
48,7.87,17.07,blue
48,10.205,20.799,yellow
48,5.54,18.552,blue
48,7.924,22.249,yellow
48,3.212,20.068,blue
48,5.629,23.745,yellow
48,19.615,10.594,blue
49,20.407,10.235,blue
49,22.201,14.253,yellow
49,18.036,11.343,blue
49,19.964,15.298,yellow
49,15.676,12.54,blue
49,17.725,16.434,yellow
49,13.325,13.818,blue
49,15.479,17.655,yellow
49,10.983,15.17,blue
49,13.226,18.956,yellow
49,8.647,16.586,blue
49,10.962,20.328,yellow
49,6.316,18.053,blue
49,8.686,21.76,yellow
49,3.988,19.56,blue
49,6.396,23.242,yellow
49,1.661,21.092,blue
49,4.091,24.76,yellow
50,19.615,10.594,blue
50,21.455,14.591,yellow
50,17.248,11.732,blue
50,19.218,15.667,yellow
50,14.891,12.957,blue
50,16.977,16.831,yellow
50,12.544,14.261,blue
50,14.729,18.08,yellow
50,10.204,15.636,blue
50,12.473,19.406,yellow
50,7.87,17.07,blue
50,10.205,20.799,yellow
50,5.54,18.552,blue
50,7.924,22.249,yellow
50,3.212,20.068,blue
50,5.629,23.745,yellow
50,0.886,21.605,blue
50,3.319,25.272,yellow
51,18.036,11.343,blue
51,19.964,15.298,yellow
51,15.676,12.54,blue
51,17.725,16.434,yellow
51,13.325,13.818,blue
51,15.479,17.655,yellow
51,10.983,15.17,blue
51,13.226,18.956,yellow
51,8.647,16.586,blue
51,10.962,20.328,yellow
51,6.316,18.053,blue
51,8.686,21.76,yellow
51,3.988,19.56,blue
51,6.396,23.242,yellow
51,1.661,21.092,blue
51,4.091,24.76,yellow
51,-0.663,22.634,blue
51,1.771,26.3,yellow
52,16.461,12.131,blue
52,18.472,16.045,yellow
52,14.108,13.383,blue
52,16.229,17.239,yellow
52,11.763,14.712,blue
52,13.978,18.514,yellow
52,9.425,16.108,blue
52,11.718,19.863,yellow
52,7.093,17.559,blue
52,9.446,21.277,yellow
52,4.763,19.054,blue
52,7.161,22.744,yellow
52,2.436,20.579,blue
52,4.861,24.251,yellow
52,0.111,22.12,blue
52,2.545,25.785,yellow
52,-2.212,23.661,blue
52,0.216,27.331,yellow
52,14.108,13.383,blue
53,15.676,12.54,blue
53,17.725,16.434,yellow
53,13.325,13.818,blue
53,15.479,17.655,yellow
53,10.983,15.17,blue
53,13.226,18.956,yellow
53,8.647,16.586,blue
53,10.962,20.328,yellow
53,6.316,18.053,blue
53,8.686,21.76,yellow
53,3.988,19.56,blue
53,6.396,23.242,yellow
53,1.661,21.092,blue
53,4.091,24.76,yellow
53,-0.663,22.634,blue
53,1.771,26.3,yellow
53,-2.986,24.172,blue
53,-0.564,27.846,yellow
54,14.108,13.383,blue
54,16.229,17.239,yellow
54,11.763,14.712,blue
54,13.978,18.514,yellow
54,9.425,16.108,blue
54,11.718,19.863,yellow
54,7.093,17.559,blue
54,9.446,21.277,yellow
54,4.763,19.054,blue
54,7.161,22.744,yellow
54,2.436,20.579,blue
54,4.861,24.251,yellow
54,0.111,22.12,blue
54,2.545,25.785,yellow
54,-2.212,23.661,blue
